일자|시간|구분,공급량
2019-03-12 13 C,174.2209856912388
2019-03-12 14 C,174.2209856912388
2019-03-12 15 C,174.2209856912388
2019-03-12 16 C,174.2209856912388
2019-03-12 17 C,174.2209856912388
2019-03-12 18 C,174.2209856912388
2019-03-12 19 C,174.2209856912388
2019-03-12 20 C,174.2209856912388
2019-03-12 21 C,174.2209856912388
2019-03-12 22 C,174.2209856912388
2019-03-12 23 C,174.2209856912388
2019-03-12 24 C,174.2209856912388
2019-03-13 01 C,169.8049430458314
2019-03-13 02 C,169.8049430458314
2019-03-13 03 C,169.8049430458314
2019-03-13 04 C,169.8049430458314
2019-03-13 05 C,169.8049430458314
2019-03-13 06 C,169.8049430458314
2019-03-13 07 C,169.8049430458314
2019-03-13 08 C,169.8049430458314
2019-03-13 09 C,169.8049430458314
2019-03-13 10 C,169.8049430458314
2019-03-13 11 C,169.8049430458314
2019-03-13 12 C,169.8049430458314
2019-03-13 13 C,169.8049430458314
2019-03-13 14 C,169.8049430458314
2019-03-13 15 C,169.8049430458314
2019-03-13 16 C,169.8049430458314
2019-03-13 17 C,169.8049430458314
2019-03-13 18 C,169.8049430458314
2019-03-13 19 C,169.8049430458314
2019-03-13 20 C,169.8049430458314
2019-03-13 21 C,169.8049430458314
2019-03-13 22 C,169.8049430458314
2019-03-13 23 C,169.8049430458314
2019-03-13 24 C,169.8049430458314
2019-03-14 01 C,168.2930641293221
2019-03-14 02 C,168.2930641293221
2019-03-14 03 C,168.2930641293221
2019-03-14 04 C,168.2930641293221
2019-03-14 05 C,168.2930641293221
2019-03-14 06 C,168.2930641293221
2019-03-14 07 C,168.2930641293221
2019-03-14 08 C,168.2930641293221
2019-03-14 09 C,168.2930641293221
2019-03-14 10 C,168.2930641293221
2019-03-14 11 C,168.2930641293221
2019-03-14 12 C,168.2930641293221
2019-03-14 13 C,168.2930641293221
2019-03-14 14 C,168.2930641293221
2019-03-14 15 C,168.2930641293221
2019-03-14 16 C,168.2930641293221
2019-03-14 17 C,168.2930641293221
2019-03-14 18 C,168.2930641293221
2019-03-14 19 C,168.2930641293221
2019-03-14 20 C,168.2930641293221
2019-03-14 21 C,168.2930641293221
2019-03-14 22 C,168.2930641293221
2019-03-14 23 C,168.2930641293221
2019-03-14 24 C,168.2930641293221
2019-03-15 01 C,163.3584609444453
2019-03-15 02 C,163.3584609444453
2019-03-15 03 C,163.3584609444453
2019-03-15 04 C,163.3584609444453
2019-03-15 05 C,163.3584609444453
2019-03-15 06 C,163.3584609444453
2019-03-15 07 C,163.3584609444453
2019-03-15 08 C,163.3584609444453
2019-03-15 09 C,163.3584609444453
2019-03-15 10 C,163.3584609444453
2019-03-15 11 C,163.3584609444453
2019-03-15 12 C,163.3584609444453
2019-03-15 13 C,163.3584609444453
2019-03-15 14 C,163.3584609444453
2019-03-15 15 C,163.3584609444453
2019-03-15 16 C,163.3584609444453
2019-03-15 17 C,163.3584609444453
2019-03-15 18 C,163.3584609444453
2019-03-15 19 C,163.3584609444453
2019-03-15 20 C,163.3584609444453
2019-03-15 21 C,163.3584609444453
2019-03-15 22 C,163.3584609444453
2019-03-15 23 C,163.3584609444453
2019-03-15 24 C,163.3584609444453
2019-03-16 01 C,155.59571926638142
2019-03-16 02 C,155.59571926638142
2019-03-16 03 C,155.59571926638142
2019-03-16 04 C,155.59571926638142
2019-03-16 05 C,155.59571926638142
2019-03-16 06 C,155.59571926638142
2019-03-16 07 C,155.59571926638142
2019-03-16 08 C,155.59571926638142
2019-03-16 09 C,155.59571926638142
2019-03-16 10 C,155.59571926638142
2019-03-16 11 C,155.59571926638142
2019-03-16 12 C,155.59571926638142
2019-03-16 13 C,155.59571926638142
2019-03-16 14 C,155.59571926638142
2019-03-16 15 C,155.59571926638142
2019-03-16 16 C,155.59571926638142
2019-03-16 17 C,155.59571926638142
2019-03-16 18 C,155.59571926638142
2019-03-16 19 C,155.59571926638142
2019-03-16 20 C,155.59571926638142
2019-03-16 21 C,155.59571926638142
2019-03-16 22 C,155.59571926638142
2019-03-16 23 C,155.59571926638142
2019-03-16 24 C,155.59571926638142
2019-03-17 01 C,152.645881998536
2019-03-17 02 C,152.645881998536
2019-03-17 03 C,152.645881998536
2019-03-17 04 C,152.645881998536
2019-03-17 05 C,152.645881998536
2019-03-17 06 C,152.645881998536
2019-03-17 07 C,152.645881998536
2019-03-17 08 C,152.645881998536
2019-03-17 09 C,152.645881998536
2019-03-17 10 C,152.645881998536
2019-03-17 11 C,152.645881998536
2019-03-17 12 C,152.645881998536
2019-03-17 13 C,152.645881998536
2019-03-17 14 C,152.645881998536
2019-03-17 15 C,152.645881998536
2019-03-17 16 C,152.645881998536
2019-03-17 17 C,152.645881998536
2019-03-17 18 C,152.645881998536
2019-03-17 19 C,152.645881998536
2019-03-17 20 C,152.645881998536
2019-03-17 21 C,152.645881998536
2019-03-17 22 C,152.645881998536
2019-03-17 23 C,152.645881998536
2019-03-17 24 C,152.645881998536
2019-03-18 01 C,155.78638499998917
2019-03-18 02 C,155.78638499998917
2019-03-18 03 C,155.78638499998917
2019-03-18 04 C,155.78638499998917
2019-03-18 05 C,155.78638499998917
2019-03-18 06 C,155.78638499998917
2019-03-18 07 C,155.78638499998917
2019-03-18 08 C,155.78638499998917
2019-03-18 09 C,155.78638499998917
2019-03-18 10 C,155.78638499998917
2019-03-18 11 C,155.78638499998917
2019-03-18 12 C,155.78638499998917
2019-03-18 13 C,155.78638499998917
2019-03-18 14 C,155.78638499998917
2019-03-18 15 C,155.78638499998917
2019-03-18 16 C,155.78638499998917
2019-03-18 17 C,155.78638499998917
2019-03-18 18 C,155.78638499998917
2019-03-18 19 C,155.78638499998917
2019-03-18 20 C,155.78638499998917
2019-03-18 21 C,155.78638499998917
2019-03-18 22 C,155.78638499998917
2019-03-18 23 C,155.78638499998917
2019-03-18 24 C,155.78638499998917
2019-03-19 01 C,156.75864051920217
2019-03-19 02 C,156.75864051920217
2019-03-19 03 C,156.75864051920217
2019-03-19 04 C,156.75864051920217
2019-03-19 05 C,156.75864051920217
2019-03-19 06 C,156.75864051920217
2019-03-19 07 C,156.75864051920217
2019-03-19 08 C,156.75864051920217
2019-03-19 09 C,156.75864051920217
2019-03-19 10 C,156.75864051920217
2019-03-19 11 C,156.75864051920217
2019-03-19 12 C,156.75864051920217
2019-03-19 13 C,156.75864051920217
2019-03-19 14 C,156.75864051920217
2019-03-19 15 C,156.75864051920217
2019-03-19 16 C,156.75864051920217
2019-03-19 17 C,156.75864051920217
2019-03-19 18 C,156.75864051920217
2019-03-19 19 C,156.75864051920217
2019-03-19 20 C,156.75864051920217
2019-03-19 21 C,156.75864051920217
2019-03-19 22 C,156.75864051920217
2019-03-19 23 C,156.75864051920217
2019-03-19 24 C,156.75864051920217
2019-03-20 01 C,156.75864051920217
2019-03-20 02 C,156.75864051920217
2019-03-20 03 C,156.75864051920217
2019-03-20 04 C,156.75864051920217
2019-03-20 05 C,156.75864051920217
2019-03-20 06 C,156.75864051920217
2019-03-20 07 C,156.75864051920217
2019-03-20 08 C,156.75864051920217
2019-03-20 09 C,156.75864051920217
2019-03-20 10 C,156.75864051920217
2019-03-20 11 C,156.75864051920217
2019-03-20 12 C,156.75864051920217
2019-03-20 13 C,156.75864051920217
2019-03-20 14 C,156.75864051920217
2019-03-20 15 C,156.75864051920217
2019-03-20 16 C,156.75864051920217
2019-03-20 17 C,156.75864051920217
2019-03-20 18 C,156.75864051920217
2019-03-20 19 C,156.75864051920217
2019-03-20 20 C,156.75864051920217
2019-03-20 21 C,156.75864051920217
2019-03-20 22 C,156.75864051920217
2019-03-20 23 C,156.75864051920217
2019-03-20 24 C,156.75864051920217
2019-03-21 01 C,156.75864051920217
2019-03-21 02 C,156.75864051920217
2019-03-21 03 C,156.75864051920217
2019-03-21 04 C,156.75864051920217
2019-03-21 05 C,156.75864051920217
2019-03-21 06 C,156.75864051920217
2019-03-21 07 C,156.75864051920217
2019-03-21 08 C,156.75864051920217
2019-03-21 09 C,156.75864051920217
2019-03-21 10 C,156.75864051920217
2019-03-21 11 C,156.75864051920217
2019-03-21 12 C,156.75864051920217
2019-03-21 13 C,156.75864051920217
2019-03-21 14 C,156.75864051920217
2019-03-21 15 C,156.75864051920217
2019-03-21 16 C,156.75864051920217
2019-03-21 17 C,156.75864051920217
2019-03-21 18 C,156.75864051920217
2019-03-21 19 C,156.75864051920217
2019-03-21 20 C,156.75864051920217
2019-03-21 21 C,156.75864051920217
2019-03-21 22 C,156.75864051920217
2019-03-21 23 C,156.75864051920217
2019-03-21 24 C,156.75864051920217
2019-03-22 01 C,155.8581668730187
2019-03-22 02 C,155.8581668730187
2019-03-22 03 C,155.8581668730187
2019-03-22 04 C,155.8581668730187
2019-03-22 05 C,155.8581668730187
2019-03-22 06 C,155.8581668730187
2019-03-22 07 C,155.8581668730187
2019-03-22 08 C,155.8581668730187
2019-03-22 09 C,155.8581668730187
2019-03-22 10 C,155.8581668730187
2019-03-22 11 C,155.8581668730187
2019-03-22 12 C,155.8581668730187
2019-03-22 13 C,155.8581668730187
2019-03-22 14 C,155.8581668730187
2019-03-22 15 C,155.8581668730187
2019-03-22 16 C,155.8581668730187
2019-03-22 17 C,155.8581668730187
2019-03-22 18 C,155.8581668730187
2019-03-22 19 C,155.8581668730187
2019-03-22 20 C,155.8581668730187
2019-03-22 21 C,155.8581668730187
2019-03-22 22 C,155.8581668730187
2019-03-22 23 C,155.8581668730187
2019-03-22 24 C,155.8581668730187
2019-03-23 01 C,153.04224400683947
2019-03-23 02 C,153.04224400683947
2019-03-23 03 C,153.04224400683947
2019-03-23 04 C,153.04224400683947
2019-03-23 05 C,153.04224400683947
2019-03-23 06 C,153.04224400683947
2019-03-23 07 C,153.04224400683947
2019-03-23 08 C,153.04224400683947
2019-03-23 09 C,153.04224400683947
2019-03-23 10 C,153.04224400683947
2019-03-23 11 C,153.04224400683947
2019-03-23 12 C,153.04224400683947
2019-03-23 13 C,153.04224400683947
2019-03-23 14 C,153.04224400683947
2019-03-23 15 C,153.04224400683947
2019-03-23 16 C,153.04224400683947
2019-03-23 17 C,153.04224400683947
2019-03-23 18 C,153.04224400683947
2019-03-23 19 C,153.04224400683947
2019-03-23 20 C,153.04224400683947
2019-03-23 21 C,153.04224400683947
2019-03-23 22 C,153.04224400683947
2019-03-23 23 C,153.04224400683947
2019-03-23 24 C,153.04224400683947
2019-03-24 01 C,152.645881998536
2019-03-24 02 C,152.645881998536
2019-03-24 03 C,152.645881998536
2019-03-24 04 C,152.645881998536
2019-03-24 05 C,152.645881998536
2019-03-24 06 C,152.645881998536
2019-03-24 07 C,152.645881998536
2019-03-24 08 C,152.645881998536
2019-03-24 09 C,152.645881998536
2019-03-24 10 C,152.645881998536
2019-03-24 11 C,152.645881998536
2019-03-24 12 C,152.645881998536
2019-03-24 13 C,152.645881998536
2019-03-24 14 C,152.645881998536
2019-03-24 15 C,152.645881998536
2019-03-24 16 C,152.645881998536
2019-03-24 17 C,152.645881998536
2019-03-24 18 C,152.645881998536
2019-03-24 19 C,152.645881998536
2019-03-24 20 C,152.645881998536
2019-03-24 21 C,152.645881998536
2019-03-24 22 C,152.645881998536
2019-03-24 23 C,152.645881998536
2019-03-24 24 C,152.645881998536
2019-03-25 01 C,155.78638499998917
2019-03-25 02 C,155.78638499998917
2019-03-25 03 C,155.78638499998917
2019-03-25 04 C,155.78638499998917
2019-03-25 05 C,155.78638499998917
2019-03-25 06 C,155.78638499998917
2019-03-25 07 C,155.78638499998917
2019-03-25 08 C,155.78638499998917
2019-03-25 09 C,155.78638499998917
2019-03-25 10 C,155.78638499998917
2019-03-25 11 C,155.78638499998917
2019-03-25 12 C,155.78638499998917
2019-03-25 13 C,155.78638499998917
2019-03-25 14 C,155.78638499998917
2019-03-25 15 C,155.78638499998917
2019-03-25 16 C,155.78638499998917
2019-03-25 17 C,155.78638499998917
2019-03-25 18 C,155.78638499998917
2019-03-25 19 C,155.78638499998917
2019-03-25 20 C,155.78638499998917
2019-03-25 21 C,155.78638499998917
2019-03-25 22 C,155.78638499998917
2019-03-25 23 C,155.78638499998917
2019-03-25 24 C,155.78638499998917
2019-03-26 01 C,155.97040959349246
2019-03-26 02 C,155.97040959349246
2019-03-26 03 C,155.97040959349246
2019-03-26 04 C,155.97040959349246
2019-03-26 05 C,155.97040959349246
2019-03-26 06 C,155.97040959349246
2019-03-26 07 C,155.97040959349246
2019-03-26 08 C,155.97040959349246
2019-03-26 09 C,155.97040959349246
2019-03-26 10 C,155.97040959349246
2019-03-26 11 C,155.97040959349246
2019-03-26 12 C,155.97040959349246
2019-03-26 13 C,155.97040959349246
2019-03-26 14 C,155.97040959349246
2019-03-26 15 C,155.97040959349246
2019-03-26 16 C,155.97040959349246
2019-03-26 17 C,155.97040959349246
2019-03-26 18 C,155.97040959349246
2019-03-26 19 C,155.97040959349246
2019-03-26 20 C,155.97040959349246
2019-03-26 21 C,155.97040959349246
2019-03-26 22 C,155.97040959349246
2019-03-26 23 C,155.97040959349246
2019-03-26 24 C,155.97040959349246
2019-03-27 01 C,153.9040208422791
2019-03-27 02 C,153.9040208422791
2019-03-27 03 C,153.9040208422791
2019-03-27 04 C,153.9040208422791
2019-03-27 05 C,153.9040208422791
2019-03-27 06 C,153.9040208422791
2019-03-27 07 C,153.9040208422791
2019-03-27 08 C,153.9040208422791
2019-03-27 09 C,153.9040208422791
2019-03-27 10 C,153.9040208422791
2019-03-27 11 C,153.9040208422791
2019-03-27 12 C,153.9040208422791
2019-03-27 13 C,153.9040208422791
2019-03-27 14 C,153.9040208422791
2019-03-27 15 C,153.9040208422791
2019-03-27 16 C,153.9040208422791
2019-03-27 17 C,153.9040208422791
2019-03-27 18 C,153.9040208422791
2019-03-27 19 C,153.9040208422791
2019-03-27 20 C,153.9040208422791
2019-03-27 21 C,153.9040208422791
2019-03-27 22 C,153.9040208422791
2019-03-27 23 C,153.9040208422791
2019-03-27 24 C,153.9040208422791
2019-03-28 01 C,148.44161083264623
2019-03-28 02 C,148.44161083264623
2019-03-28 03 C,148.44161083264623
2019-03-28 04 C,148.44161083264623
2019-03-28 05 C,148.44161083264623
2019-03-28 06 C,148.44161083264623
2019-03-28 07 C,148.44161083264623
2019-03-28 08 C,148.44161083264623
2019-03-28 09 C,148.44161083264623
2019-03-28 10 C,148.44161083264623
2019-03-28 11 C,148.44161083264623
2019-03-28 12 C,148.44161083264623
2019-03-28 13 C,148.44161083264623
2019-03-28 14 C,148.44161083264623
2019-03-28 15 C,148.44161083264623
2019-03-28 16 C,148.44161083264623
2019-03-28 17 C,148.44161083264623
2019-03-28 18 C,148.44161083264623
2019-03-28 19 C,148.44161083264623
2019-03-28 20 C,148.44161083264623
2019-03-28 21 C,148.44161083264623
2019-03-28 22 C,148.44161083264623
2019-03-28 23 C,148.44161083264623
2019-03-28 24 C,148.44161083264623
2019-03-29 01 C,146.89799744607947
2019-03-29 02 C,146.89799744607947
2019-03-29 03 C,146.89799744607947
2019-03-29 04 C,146.89799744607947
2019-03-29 05 C,146.89799744607947
2019-03-29 06 C,146.89799744607947
2019-03-29 07 C,146.89799744607947
2019-03-29 08 C,146.89799744607947
2019-03-29 09 C,146.89799744607947
2019-03-29 10 C,146.89799744607947
2019-03-29 11 C,146.89799744607947
2019-03-29 12 C,146.89799744607947
2019-03-29 13 C,146.89799744607947
2019-03-29 14 C,146.89799744607947
2019-03-29 15 C,146.89799744607947
2019-03-29 16 C,146.89799744607947
2019-03-29 17 C,146.89799744607947
2019-03-29 18 C,146.89799744607947
2019-03-29 19 C,146.89799744607947
2019-03-29 20 C,146.89799744607947
2019-03-29 21 C,146.89799744607947
2019-03-29 22 C,146.89799744607947
2019-03-29 23 C,146.89799744607947
2019-03-29 24 C,146.89799744607947
2019-03-30 01 C,143.3034315689981
2019-03-30 02 C,143.3034315689981
2019-03-30 03 C,143.3034315689981
2019-03-30 04 C,143.3034315689981
2019-03-30 05 C,143.3034315689981
2019-03-30 06 C,143.3034315689981
2019-03-30 07 C,143.3034315689981
2019-03-30 08 C,143.3034315689981
2019-03-30 09 C,143.3034315689981
2019-03-30 10 C,143.3034315689981
2019-03-30 11 C,143.3034315689981
2019-03-30 12 C,143.3034315689981
2019-03-30 13 C,143.3034315689981
2019-03-30 14 C,143.3034315689981
2019-03-30 15 C,143.3034315689981
2019-03-30 16 C,143.3034315689981
2019-03-30 17 C,143.3034315689981
2019-03-30 18 C,143.3034315689981
2019-03-30 19 C,143.3034315689981
2019-03-30 20 C,143.3034315689981
2019-03-30 21 C,143.3034315689981
2019-03-30 22 C,143.3034315689981
2019-03-30 23 C,143.3034315689981
2019-03-30 24 C,143.3034315689981
2019-03-31 01 C,142.69700785986103
2019-03-31 02 C,142.69700785986103
2019-03-31 03 C,142.69700785986103
2019-03-31 04 C,142.69700785986103
2019-03-31 05 C,142.69700785986103
2019-03-31 06 C,142.69700785986103
2019-03-31 07 C,142.69700785986103
2019-03-31 08 C,142.69700785986103
2019-03-31 09 C,142.69700785986103
2019-03-31 10 C,142.69700785986103
2019-03-31 11 C,142.69700785986103
2019-03-31 12 C,142.69700785986103
2019-03-31 13 C,142.69700785986103
2019-03-31 14 C,142.69700785986103
2019-03-31 15 C,142.69700785986103
2019-03-31 16 C,142.69700785986103
2019-03-31 17 C,142.69700785986103
2019-03-31 18 C,142.69700785986103
2019-03-31 19 C,142.69700785986103
2019-03-31 20 C,142.69700785986103
2019-03-31 21 C,142.69700785986103
2019-03-31 22 C,142.69700785986103
2019-03-31 23 C,142.69700785986103
2019-03-31 24 C,142.69700785986103
2019-01-01 01 D,1093.4383842916354
2019-01-01 02 D,1093.4383842916354
2019-01-01 03 D,1093.4383842916354
2019-01-01 04 D,1093.4383842916354
2019-01-01 05 D,1093.4383842916354
2019-01-01 06 D,1093.4383842916354
2019-01-01 07 D,1093.4383842916354
2019-01-01 08 D,1093.4383842916354
2019-01-01 09 D,1093.4383842916354
2019-01-01 10 D,1093.4383842916354
2019-01-01 11 D,1093.4383842916354
2019-01-01 12 D,1093.4383842916354
2019-01-01 13 D,1093.4383842916354
2019-01-01 14 D,1093.4383842916354
2019-01-01 15 D,1093.4383842916354
2019-01-01 16 D,1093.4383842916354
2019-01-01 17 D,1093.4383842916354
2019-01-01 18 D,1093.4383842916354
2019-01-01 19 D,1093.4383842916354
2019-01-01 20 D,1093.4383842916354
2019-01-01 21 D,1093.4383842916354
2019-01-01 22 D,1093.4383842916354
2019-01-01 23 D,1093.4383842916354
2019-01-01 24 D,1093.4383842916354
2019-01-02 01 D,1093.4383842916354
2019-01-02 02 D,1093.4383842916354
2019-01-02 03 D,1093.4383842916354
2019-01-02 04 D,1093.4383842916354
2019-01-02 05 D,1093.4383842916354
2019-01-02 06 D,1093.4383842916354
2019-01-02 07 D,1093.4383842916354
2019-01-02 08 D,1093.4383842916354
2019-01-02 09 D,1093.4383842916354
2019-01-02 10 D,1093.4383842916354
2019-01-02 11 D,1093.4383842916354
2019-01-02 12 D,1093.4383842916354
2019-01-02 13 D,1093.4383842916354
2019-01-02 14 D,1093.4383842916354
2019-01-02 15 D,1093.4383842916354
2019-01-02 16 D,1093.4383842916354
2019-01-02 17 D,1093.4383842916354
2019-01-02 18 D,1093.4383842916354
2019-01-02 19 D,1093.4383842916354
2019-01-02 20 D,1093.4383842916354
2019-01-02 21 D,1093.4383842916354
2019-01-02 22 D,1093.4383842916354
2019-01-02 23 D,1093.4383842916354
2019-01-02 24 D,1093.4383842916354
2019-01-03 01 D,1093.4383842916354
2019-01-03 02 D,1093.4383842916354
2019-01-03 03 D,1093.4383842916354
2019-01-03 04 D,1093.4383842916354
2019-01-03 05 D,1093.4383842916354
2019-01-03 06 D,1093.4383842916354
2019-01-03 07 D,1093.4383842916354
2019-01-03 08 D,1093.4383842916354
2019-01-03 09 D,1093.4383842916354
2019-01-03 10 D,1093.4383842916354
2019-01-03 11 D,1093.4383842916354
2019-01-03 12 D,1093.4383842916354
2019-01-03 13 D,1093.4383842916354
2019-01-03 14 D,1093.4383842916354
2019-01-03 15 D,1093.4383842916354
2019-01-03 16 D,1093.4383842916354
2019-01-03 17 D,1093.4383842916354
2019-01-03 18 D,1093.4383842916354
2019-01-03 19 D,1093.4383842916354
2019-01-03 20 D,1093.4383842916354
2019-01-03 21 D,1093.4383842916354
2019-01-03 22 D,1093.4383842916354
2019-01-03 23 D,1093.4383842916354
2019-01-03 24 D,1093.4383842916354
2019-01-04 01 D,1081.315665296395
2019-01-04 02 D,1081.315665296395
2019-01-04 03 D,1081.315665296395
2019-01-04 04 D,1081.315665296395
2019-01-04 05 D,1081.315665296395
2019-01-04 06 D,1081.315665296395
2019-01-04 07 D,1081.315665296395
2019-01-04 08 D,1081.315665296395
2019-01-04 09 D,1081.315665296395
2019-01-04 10 D,1081.315665296395
2019-01-04 11 D,1081.315665296395
2019-01-04 12 D,1081.315665296395
2019-01-04 13 D,1081.315665296395
2019-01-04 14 D,1081.315665296395
2019-01-04 15 D,1081.315665296395
2019-01-04 16 D,1081.315665296395
2019-01-04 17 D,1081.315665296395
2019-01-04 18 D,1081.315665296395
2019-01-04 19 D,1081.315665296395
2019-01-04 20 D,1081.315665296395
2019-01-04 21 D,1081.315665296395
2019-01-04 22 D,1081.315665296395
2019-01-04 23 D,1081.315665296395
2019-01-04 24 D,1081.315665296395
2019-01-05 01 D,1072.1424906604582
2019-01-05 02 D,1072.1424906604582
2019-01-05 03 D,1072.1424906604582
2019-01-05 04 D,1072.1424906604582
2019-01-05 05 D,1072.1424906604582
2019-01-05 06 D,1072.1424906604582
2019-01-05 07 D,1072.1424906604582
2019-01-05 08 D,1072.1424906604582
2019-01-05 09 D,1072.1424906604582
2019-01-05 10 D,1072.1424906604582
2019-01-05 11 D,1072.1424906604582
2019-01-05 12 D,1072.1424906604582
2019-01-05 13 D,1072.1424906604582
2019-01-05 14 D,1072.1424906604582
2019-01-05 15 D,1072.1424906604582
2019-01-05 16 D,1072.1424906604582
2019-01-05 17 D,1072.1424906604582
2019-01-05 18 D,1072.1424906604582
2019-01-05 19 D,1072.1424906604582
2019-01-05 20 D,1072.1424906604582
2019-01-05 21 D,1072.1424906604582
2019-01-05 22 D,1072.1424906604582
2019-01-05 23 D,1072.1424906604582
2019-01-05 24 D,1072.1424906604582
2019-01-06 01 D,1071.122129022926
2019-01-06 02 D,1071.122129022926
2019-01-06 03 D,1071.122129022926
2019-01-06 04 D,1071.122129022926
2019-01-06 05 D,1071.122129022926
2019-01-06 06 D,1071.122129022926
2019-01-06 07 D,1071.122129022926
2019-01-06 08 D,1071.122129022926
2019-01-06 09 D,1071.122129022926
2019-01-06 10 D,1071.122129022926
2019-01-06 11 D,1071.122129022926
2019-01-06 12 D,1071.122129022926
2019-01-06 13 D,1071.122129022926
2019-01-06 14 D,1071.122129022926
2019-01-06 15 D,1071.122129022926
2019-01-06 16 D,1071.122129022926
2019-01-06 17 D,1071.122129022926
2019-01-06 18 D,1071.122129022926
2019-01-06 19 D,1071.122129022926
2019-01-06 20 D,1071.122129022926
2019-01-06 21 D,1071.122129022926
2019-01-06 22 D,1071.122129022926
2019-01-06 23 D,1071.122129022926
2019-01-06 24 D,1071.122129022926
2019-01-07 01 D,1118.507715122764
2019-01-07 02 D,1118.507715122764
2019-01-07 03 D,1118.507715122764
2019-01-07 04 D,1118.507715122764
2019-01-07 05 D,1118.507715122764
2019-01-07 06 D,1118.507715122764
2019-01-07 07 D,1118.507715122764
2019-01-07 08 D,1118.507715122764
2019-01-07 09 D,1118.507715122764
2019-01-07 10 D,1118.507715122764
2019-01-07 11 D,1118.507715122764
2019-01-07 12 D,1118.507715122764
2019-01-07 13 D,1118.507715122764
2019-01-07 14 D,1118.507715122764
2019-01-07 15 D,1118.507715122764
2019-01-07 16 D,1118.507715122764
2019-01-07 17 D,1118.507715122764
2019-01-07 18 D,1118.507715122764
2019-01-07 19 D,1118.507715122764
2019-01-07 20 D,1118.507715122764
2019-01-07 21 D,1118.507715122764
2019-01-07 22 D,1118.507715122764
2019-01-07 23 D,1118.507715122764
2019-01-07 24 D,1118.507715122764
2019-01-08 01 D,1150.2973118232328
2019-01-08 02 D,1150.2973118232328
2019-01-08 03 D,1150.2973118232328
2019-01-08 04 D,1150.2973118232328
2019-01-08 05 D,1150.2973118232328
2019-01-08 06 D,1150.2973118232328
2019-01-08 07 D,1150.2973118232328
2019-01-08 08 D,1150.2973118232328
2019-01-08 09 D,1150.2973118232328
2019-01-08 10 D,1150.2973118232328
2019-01-08 11 D,1150.2973118232328
2019-01-08 12 D,1150.2973118232328
2019-01-08 13 D,1150.2973118232328
2019-01-08 14 D,1150.2973118232328
2019-01-08 15 D,1150.2973118232328
2019-01-08 16 D,1150.2973118232328
2019-01-08 17 D,1150.2973118232328
2019-01-08 18 D,1150.2973118232328
2019-01-08 19 D,1150.2973118232328
2019-01-08 20 D,1150.2973118232328
2019-01-08 21 D,1150.2973118232328
2019-01-08 22 D,1150.2973118232328
2019-01-08 23 D,1150.2973118232328
2019-01-08 24 D,1150.2973118232328
2019-01-09 01 D,1208.639549521321
2019-01-09 02 D,1208.639549521321
2019-01-09 03 D,1208.639549521321
2019-01-09 04 D,1208.639549521321
2019-01-09 05 D,1208.639549521321
2019-01-09 06 D,1208.639549521321
2019-01-09 07 D,1208.639549521321
2019-01-09 08 D,1208.639549521321
2019-01-09 09 D,1208.639549521321
2019-01-09 10 D,1208.639549521321
2019-01-09 11 D,1208.639549521321
2019-01-09 12 D,1208.639549521321
2019-01-09 13 D,1208.639549521321
2019-01-09 14 D,1208.639549521321
2019-01-09 15 D,1208.639549521321
2019-01-09 16 D,1208.639549521321
2019-01-09 17 D,1208.639549521321
2019-01-09 18 D,1208.639549521321
2019-01-09 19 D,1208.639549521321
2019-01-09 20 D,1208.639549521321
2019-01-09 21 D,1208.639549521321
2019-01-09 22 D,1208.639549521321
2019-01-09 23 D,1208.639549521321
2019-01-09 24 D,1208.639549521321
2019-01-10 01 D,1208.639549521321
2019-01-10 02 D,1208.639549521321
2019-01-10 03 D,1208.639549521321
2019-01-10 04 D,1208.639549521321
2019-01-10 05 D,1208.639549521321
2019-01-10 06 D,1208.639549521321
2019-01-10 07 D,1208.639549521321
2019-01-10 08 D,1208.639549521321
2019-01-10 09 D,1208.639549521321
2019-01-10 10 D,1208.639549521321
2019-01-10 11 D,1208.639549521321
2019-01-10 12 D,1208.639549521321
2019-01-10 13 D,1208.639549521321
2019-01-10 14 D,1208.639549521321
2019-01-10 15 D,1208.639549521321
2019-01-10 16 D,1208.639549521321
2019-01-10 17 D,1208.639549521321
2019-01-10 18 D,1208.639549521321
2019-01-10 19 D,1208.639549521321
2019-01-10 20 D,1208.639549521321
2019-01-10 21 D,1208.639549521321
2019-01-10 22 D,1208.639549521321
2019-01-10 23 D,1208.639549521321
2019-01-10 24 D,1208.639549521321
2019-01-11 01 D,1203.7783586453022
2019-01-11 02 D,1203.7783586453022
2019-01-11 03 D,1203.7783586453022
2019-01-11 04 D,1203.7783586453022
2019-01-11 05 D,1203.7783586453022
2019-01-11 06 D,1203.7783586453022
2019-01-11 07 D,1203.7783586453022
2019-01-11 08 D,1203.7783586453022
2019-01-11 09 D,1203.7783586453022
2019-01-11 10 D,1203.7783586453022
2019-01-11 11 D,1203.7783586453022
2019-01-11 12 D,1203.7783586453022
2019-01-11 13 D,1203.7783586453022
2019-01-11 14 D,1203.7783586453022
2019-01-11 15 D,1203.7783586453022
2019-01-11 16 D,1203.7783586453022
2019-01-11 17 D,1203.7783586453022
2019-01-11 18 D,1203.7783586453022
2019-01-11 19 D,1203.7783586453022
2019-01-11 20 D,1203.7783586453022
2019-01-11 21 D,1203.7783586453022
2019-01-11 22 D,1203.7783586453022
2019-01-11 23 D,1203.7783586453022
