일자|시간|구분,공급량
2019-03-17 18 C,142.63396673268713
2019-03-17 19 C,161.20617598093048
2019-03-17 20 C,168.29400988797087
2019-03-17 21 C,170.4750789189784
2019-03-17 22 C,173.69391164242057
2019-03-17 23 C,163.4259032296903
2019-03-17 24 C,164.99432121194442
2019-03-18 01 C,145.8197367427079
2019-03-18 02 C,141.02880488211483
2019-03-18 03 C,140.15466009894436
2019-03-18 04 C,140.13481567215675
2019-03-18 05 C,143.82935360504067
2019-03-18 06 C,146.65788419359387
2019-03-18 07 C,164.06307430382282
2019-03-18 08 C,189.19805786003434
2019-03-18 09 C,176.86449032658737
2019-03-18 10 C,164.27345026891027
2019-03-18 11 C,159.89447241664968
2019-03-18 12 C,151.571552399339
2019-03-18 13 C,147.40654739407827
2019-03-18 14 C,142.3959856825022
2019-03-18 15 C,139.63551080867757
2019-03-18 16 C,138.905543463032
2019-03-18 17 C,140.00905328586558
2019-03-18 18 C,142.72222428496448
2019-03-18 19 C,166.86851113308666
2019-03-18 20 C,172.42826310900068
2019-03-18 21 C,175.96480091169974
2019-03-18 22 C,175.94215546796804
2019-03-18 23 C,169.6589276519843
2019-03-18 24 C,161.4732245654857
2019-03-19 01 C,144.4784738157012
2019-03-19 02 C,137.17294008938603
2019-03-19 03 C,133.1939152182515
2019-03-19 04 C,133.1939152182515
2019-03-19 05 C,136.12922752718953
2019-03-19 06 C,137.96419297267354
2019-03-19 07 C,149.48046816683885
2019-03-19 08 C,174.667006702691
2019-03-19 09 C,165.0617634358815
2019-03-19 10 C,159.46986367195615
2019-03-19 11 C,157.50080490299993
2019-03-19 12 C,151.14694365464547
2019-03-19 13 C,146.98193864938474
2019-03-19 14 C,141.97137693780866
2019-03-19 15 C,139.21090206398404
2019-03-19 16 C,139.03750069238603
2019-03-19 17 C,141.34118149037954
2019-03-19 18 C,147.305061143475
2019-03-19 19 C,165.8907473772597
2019-03-19 20 C,170.40409304051312
2019-03-19 21 C,173.94063084321218
2019-03-19 22 C,175.8870441684367
2019-03-19 23 C,168.7163380634852
2019-03-19 24 C,161.69403566530553
2019-03-20 01 C,143.20602054061197
2019-03-20 02 C,137.17294008938603
2019-03-20 03 C,133.1939152182515
2019-03-20 04 C,133.1939152182515
2019-03-20 05 C,130.94023729092996
2019-03-20 06 C,132.77520273641397
2019-03-20 07 C,154.30732703595984
2019-03-20 08 C,180.69522346378474
2019-03-20 09 C,166.10308994641153
2019-03-20 10 C,160.24119247998573
2019-03-20 11 C,157.50080490299993
2019-03-20 12 C,151.14694365464547
2019-03-20 13 C,146.98193864938474
2019-03-20 14 C,141.97137693780866
2019-03-20 15 C,140.96763901319153
2019-03-20 16 C,139.03750069238603
2019-03-20 17 C,141.34118149037954
2019-03-20 18 C,142.29761554027095
2019-03-20 19 C,163.946165868106
2019-03-20 20 C,168.29360695930114
2019-03-20 21 C,170.40409304051312
2019-03-20 22 C,173.91798539948047
2019-03-20 23 C,166.747279294529
2019-03-20 24 C,160.53063497698662
2019-03-21 01 C,143.78709857069134
2019-03-21 02 C,137.17294008938603
2019-03-21 03 C,133.1939152182515
2019-03-21 04 C,133.1939152182515
2019-03-21 05 C,130.94023729092996
2019-03-21 06 C,140.5582868752705
2019-03-21 07 C,155.05438208949224
2019-03-21 08 C,182.82162630328094
2019-03-21 09 C,171.08998019697523
2019-03-21 10 C,162.8075150136867
2019-03-21 11 C,159.46986367195615
2019-03-21 12 C,153.3259770762093
2019-03-21 13 C,151.14694365464547
2019-03-21 14 C,150.4970757640941
2019-03-21 15 C,149.8123448850427
2019-03-21 16 C,147.37535495872527
2019-03-21 17 C,150.18588736223072
2019-03-21 18 C,155.25244153939715
2019-03-21 19 C,175.56838401441013
2019-03-21 20 C,181.337235369917
2019-03-21 21 C,186.02059149745614
2019-03-21 22 C,194.0422663744383
2019-03-21 23 C,186.0289660407151
2019-03-21 24 C,178.11741589378738
2019-03-22 01 C,158.38454459593936
2019-03-22 02 C,145.62174157816685
2019-03-22 03 C,141.64271670703232
2019-03-22 04 C,140.34540460478073
2019-03-22 05 C,142.02788396083275
2019-03-22 06 C,148.48976516060563
2019-03-22 07 C,165.38617314057646
2019-03-22 08 C,197.9584775015521
2019-03-22 09 C,181.41745723769318
2019-03-22 10 C,174.18563315969905
2019-03-22 11 C,168.83573177478044
2019-03-22 12 C,161.76604213164828
2019-03-22 13 C,158.42839078991773
2019-03-22 14 C,155.12268156919984
2019-03-22 15 C,155.12473325135875
2019-03-22 16 C,151.81797693500855
2019-03-22 17 C,152.36492078379456
2019-03-22 18 C,154.2905759396404
2019-03-22 19 C,168.6318060814406
2019-03-22 20 C,173.4620880744445
2019-03-22 21 C,180.2076793570142
2019-03-22 22 C,187.63346111139825
2019-03-22 23 C,181.84637172226797
2019-03-22 24 C,178.11741589378738
2019-03-23 01 C,158.38454459593936
2019-03-23 02 C,145.62174157816685
2019-03-23 03 C,140.34540460478073
2019-03-23 04 C,139.09257165189473
2019-03-23 05 C,140.84259751285
2019-03-23 06 C,142.57177010451232
2019-03-23 07 C,160.2985046858017
2019-03-23 08 C,175.4114668661381
2019-03-23 09 C,175.91923993636485
2019-03-23 10 C,171.95758559171193
2019-03-23 11 C,163.802965991122
2019-03-23 12 C,159.84894520373805
2019-03-23 13 C,157.87988643478184
2019-03-23 14 C,151.70320892075478
2019-03-23 15 C,149.1121911301571
2019-03-23 16 C,148.89458816046485
2019-03-23 17 C,149.7605390548166
2019-03-23 18 C,151.68619421066245
2019-03-23 19 C,166.43754540747753
2019-03-23 20 C,171.26782740048142
2019-03-23 21 C,177.72372671699677
2019-03-23 22 C,184.4971875222277
2019-03-23 23 C,175.91334154970266
2019-03-23 24 C,173.10027191811162
2019-03-24 01 C,157.54517761897816
2019-03-24 02 C,144.0511036427235
2019-03-24 03 C,138.77476666933737
2019-03-24 04 C,137.52193371645137
2019-03-24 05 C,138.80091078835667
2019-03-24 06 C,140.29162340020056
2019-03-24 07 C,152.48160982540773
2019-03-24 08 C,173.43277285055126
2019-03-24 09 C,175.61887092740963
2019-03-24 10 C,171.65198785587378
2019-03-24 11 C,163.49736825528385
2019-03-24 12 C,159.5433474678999
2019-03-24 13 C,153.9075054514661
2019-03-24 14 C,151.39761118491663
2019-03-24 15 C,146.42465384638638
2019-03-24 16 C,146.20705087669413
2019-03-24 17 C,146.75399472548014
2019-03-24 18 C,151.5553201104817
2019-03-24 19 C,165.30088170052073
2019-03-24 20 C,168.27573007625298
2019-03-24 21 C,172.90949648927688
2019-03-24 22 C,170.70078345497043
2019-03-24 23 C,166.19771164976777
2019-03-24 24 C,171.58294500336984
2019-03-25 01 C,150.41758163956976
2019-03-25 02 C,141.30843040220844
2019-03-25 03 C,139.71020692746322
2019-03-25 04 C,138.41289482521162
2019-03-25 05 C,140.85459980520955
2019-03-25 06 C,147.80263750487387
2019-03-25 07 C,166.25415577907793
2019-03-25 08 C,197.9584775015521
2019-03-25 09 C,176.94729022507158
2019-03-25 10 C,168.83573177478044
2019-03-25 11 C,162.8075150136867
2019-03-25 12 C,156.4593320209615
2019-03-25 13 C,153.3259770762093
2019-03-25 14 C,150.81608280965983
2019-03-25 15 C,149.49333783947696
2019-03-25 16 C,147.37535495872527
2019-03-25 17 C,147.92229880751128
2019-03-25 18 C,153.0734081178333
2019-03-25 19 C,173.5993252454539
2019-03-25 20 C,175.9096896121684
2019-03-25 21 C,181.337235369917
2019-03-25 22 C,181.3145899261853
2019-03-25 23 C,177.12941741304422
2019-03-25 24 C,168.94371432654563
2019-03-26 01 C,150.25937391769892
2019-03-26 02 C,142.15256843925516
2019-03-26 03 C,138.98809766444768
2019-03-26 04 C,141.66256113381993
2019-03-26 05 C,144.57802901597034
2019-03-26 06 C,146.41299446145436
2019-03-26 07 C,163.3094024414252
2019-03-26 08 C,186.5525334918811
2019-03-26 09 C,174.91487341825422
2019-03-26 10 C,163.84884152421674
2019-03-26 11 C,160.24119247998573
2019-03-26 12 C,156.4593320209615
2019-03-26 13 C,151.14694365464547
2019-03-26 14 C,150.4970757640941
2019-03-26 15 C,147.54875633032327
2019-03-26 16 C,144.96302130142357
2019-03-26 17 C,145.50996515020958
2019-03-26 18 C,149.7173948007767
2019-03-26 19 C,167.883754021191
2019-03-26 20 C,173.94063084321218
2019-03-26 21 C,178.77091283621607
2019-03-26 22 C,181.3145899261853
2019-03-26 23 C,177.12941741304422
2019-03-26 24 C,168.94371432654563
2019-03-27 01 C,150.25937391769892
2019-03-27 02 C,142.15256843925516
2019-03-27 03 C,141.66256113381993
2019-03-27 04 C,141.66256113381993
2019-03-27 05 C,144.59787344275796
2019-03-27 06 C,146.41299446145436
2019-03-27 07 C,163.3094024414252
2019-03-27 08 C,186.04512484870335
2019-03-27 09 C,173.21638303647143
2019-03-27 10 C,162.8075150136867
2019-03-27 11 C,159.46986367195615
2019-03-27 12 C,151.14694365464547
2019-03-27 13 C,148.88335509992604
2019-03-27 14 C,146.1401605976387
2019-03-27 15 C,140.96763901319153
2019-03-27 16 C,140.79423764159353
2019-03-27 17 C,141.34118149037954
2019-03-27 18 C,147.305061143475
2019-03-27 19 C,167.02649741529734
2019-03-27 20 C,172.93484123643614
2019-03-27 21 C,175.9096896121684
2019-03-27 22 C,178.74826739248437
2019-03-27 23 C,172.4460612855051
2019-03-27 24 C,164.2603581990065
2019-03-28 01 C,138.01703030435246
2019-03-28 02 C,139.767033991983
2019-03-28 03 C,138.17354356812064
2019-03-28 04 C,138.98809766444768
2019-03-28 05 C,144.59787344275796
2019-03-28 06 C,146.43283888824197
2019-03-28 07 C,163.3094024414252
2019-03-28 08 C,186.04512484870335
2019-03-28 09 C,171.83703525050763
2019-03-28 10 C,162.8075150136867
2019-03-28 11 C,157.50080490299993
2019-03-28 12 C,150.82793660907973
2019-03-28 13 C,146.98193864938474
2019-03-28 14 C,140.21463998860116
2019-03-28 15 C,138.65433608993646
2019-03-28 16 C,139.03750069238603
2019-03-28 17 C,141.34118149037954
2019-03-28 18 C,142.29761554027095
2019-03-28 19 C,162.23948083980147
2019-03-28 20 C,170.40409304051312
2019-03-28 21 C,173.94063084321218
2019-03-28 22 C,175.8870441684367
2019-03-28 23 C,169.87973875180413
2019-03-28 24 C,164.2603581990065
2019-03-29 01 C,143.20602054061197
2019-03-29 02 C,137.17294008938603
2019-03-29 03 C,128.00492498199193
2019-03-29 04 C,128.00492498199193
2019-03-29 05 C,130.94023729092996
2019-03-29 06 C,142.94382132254268
2019-03-29 07 C,155.05438208949224
2019-03-29 08 C,181.44227851731713
2019-03-29 09 C,166.10308994641153
2019-03-29 10 C,159.46986367195615
2019-03-29 11 C,154.36744995824773
2019-03-29 12 C,150.82793660907973
2019-03-29 13 C,142.8131549895547
2019-03-29 14 C,139.6580740145536
2019-03-29 15 C,138.4812612713421
2019-03-29 16 C,137.9669898110184
2019-03-29 17 C,138.51393365980442
2019-03-29 18 C,139.99289762258923
2019-03-29 19 C,151.51490113359284
2019-03-29 20 C,160.27040135192013
2019-03-29 21 C,162.1518766849763
2019-03-29 22 C,163.0321720821367
2019-03-29 23 C,158.08767692177815
2019-03-29 24 C,158.5615762080304
2019-03-30 01 C,142.55890707708534
2019-03-30 02 C,137.7540181194654
2019-03-30 03 C,133.78761475643515
2019-03-30 04 C,133.78761475643515
2019-03-30 05 C,135.7579670733503
2019-03-30 06 C,136.49368102332895
2019-03-30 07 C,141.92880471468402
2019-03-30 08 C,155.11148611627237
2019-03-30 09 C,160.290315497832
2019-03-30 10 C,158.49625588043523
2019-03-30 11 C,152.6504392113938
2019-03-30 12 C,149.77048121102098
2019-03-30 13 C,143.2918672991071
2019-03-30 14 C,141.20426950491398
2019-03-30 15 C,138.37569278583447
2019-03-30 16 C,138.15808981614222
2019-03-30 17 C,138.70503366492824
2019-03-30 18 C,140.22661869444056
2019-03-30 19 C,154.70159180685985
2019-03-30 20 C,158.95600356809737
2019-03-30 21 C,158.60320542594548
2019-03-30 22 C,158.57352581320288
2019-03-30 23 C,156.626109272358
2019-03-30 24 C,154.5868851794126
2019-03-31 01 C,141.98739883459362
2019-03-31 02 C,135.91442266989537
2019-03-31 03 C,131.22750866660368
2019-03-31 04 C,131.23808078957754
2019-03-31 05 C,132.51705786148284
2019-03-31 06 C,127.01415085738344
2019-03-31 07 C,132.77767633281002
2019-03-31 08 C,156.00250119463158
2019-03-31 09 C,162.5896578803224
2019-03-31 10 C,156.4469285875361
2019-03-31 11 C,148.731231296115
2019-03-31 12 C,141.64871579510384
2019-03-31 13 C,139.33541287184877
2019-03-31 14 C,138.83147720826878
2019-03-31 15 C,136.65551445910617
2019-03-31 16 C,136.65551445910617
2019-03-31 17 C,136.7553669110606
2019-03-31 18 C,138.09922227788735
2019-03-31 19 C,146.4412472991521
2019-03-31 20 C,155.44059161643804
2019-03-31 21 C,157.6444566578761
2019-03-31 22 C,155.43574362356966
2019-03-31 23 C,150.4016575118456
2019-03-31 24 C,151.5927626220427
2019-01-01 01 D,1070.3882556611472
2019-01-01 02 D,940.3969645899642
2019-01-01 03 D,880.9175761161741
2019-01-01 04 D,938.3517918794331
2019-01-01 05 D,1025.3136156492492
2019-01-01 06 D,1067.983750823103
2019-01-01 07 D,1210.6489814717015
2019-01-01 08 D,1438.1443283254036
2019-01-01 09 D,1441.814911528677
2019-01-01 10 D,1426.8067439887925
2019-01-01 11 D,1369.3176371946968
2019-01-01 12 D,1215.4281017978112
2019-01-01 13 D,1068.0936031755718
2019-01-01 14 D,1024.9679832345053
2019-01-01 15 D,985.1462562401622
2019-01-01 16 D,974.1966038745389
2019-01-01 17 D,1014.235088457326
2019-01-01 18 D,1234.7712084550485
2019-01-01 19 D,1454.553721560378
2019-01-01 20 D,1501.0940722007606
2019-01-01 21 D,1477.1233896243816
2019-01-01 22 D,1403.8631320138038
2019-01-01 23 D,1297.297125532762
2019-01-01 24 D,1193.4629894498376
2019-01-02 01 D,1077.516951029933
2019-01-02 02 D,926.8023137388656
2019-01-02 03 D,867.3229252650755
2019-01-02 04 D,927.5084619543015
2019-01-02 05 D,1033.182396581538
2019-01-02 06 D,1042.6728432847085
2019-01-02 07 D,1188.807503362232
2019-01-02 08 D,1438.7620059157812
2019-01-02 09 D,1457.8893243716286
2019-01-02 10 D,1411.9229759545528
2019-01-02 11 D,1381.5350295737999
2019-01-02 12 D,1229.049035492892
2019-01-02 13 D,1068.9015772170817
2019-01-02 14 D,1031.6299566267178
2019-01-02 15 D,1007.8747899454094
2019-01-02 16 D,998.3563858763355
2019-01-02 17 D,1038.3948704591223
2019-01-02 18 D,1273.4908890882152
2019-01-02 19 D,1494.2568370216532
2019-01-02 20 D,1523.9908320003174
2019-01-02 21 D,1512.724053867263
2019-01-02 22 D,1465.0560352238983
2019-01-02 23 D,1373.2045989679193
2019-01-02 24 D,1231.916756315642
2019-01-03 01 D,1096.6162864354405
2019-01-03 02 D,955.6538651790812
2019-01-03 03 D,896.1744767052911
2019-01-03 04 D,989.4611320086266
2019-01-03 05 D,1114.1018926807772
2019-01-03 06 D,1120.6663990654586
2019-01-03 07 D,1313.0893605388
2019-01-03 08 D,1527.6053329555077
2019-01-03 09 D,1531.275916158781
2019-01-03 10 D,1453.7884149992676
2019-01-03 11 D,1398.8751073325745
2019-01-03 12 D,1235.1240065335999
2019-01-03 13 D,1076.3008706069188
2019-01-03 14 D,1034.3390499341035
2019-01-03 15 D,1010.5838832527951
2019-01-03 16 D,994.5173229397608
2019-01-03 17 D,1034.5558075225479
2019-01-03 18 D,1258.6707934151923
2019-01-03 19 D,1496.9659303290389
2019-01-03 20 D,1513.1730390629737
2019-01-03 21 D,1515.4331471746486
2019-01-03 22 D,1442.172889564071
2019-01-03 23 D,1349.3365508868428
2019-01-03 24 D,1225.8204735335275
2019-01-04 01 D,1084.0324758329334
2019-01-04 02 D,939.5696070222034
2019-01-04 03 D,891.6358559694711
2019-01-04 04 D,948.4955644968488
2019-01-04 05 D,1042.6238617030276
2019-01-04 06 D,1049.188368087709
2019-01-04 07 D,1193.4352610281928
2019-01-04 08 D,1458.8464988343162
2019-01-04 09 D,1462.5170820375895
2019-01-04 10 D,1428.1951587812823
2019-01-04 11 D,1383.0803236129343
2019-01-04 12 D,1230.5943295320264
2019-01-04 13 D,1070.4468712562161
2019-01-04 14 D,1018.6184733416869
2019-01-04 15 D,983.5676705741375
2019-01-04 16 D,973.9345789904532
2019-01-04 17 D,1023.6061551569242
2019-01-04 18 D,1257.981960684427
2019-01-04 19 D,1488.9745002256377
2019-01-04 20 D,1529.9754067700883
2019-01-04 21 D,1485.977685074534
2019-01-04 22 D,1442.3049180770652
2019-01-04 23 D,1353.8701007113614
2019-01-04 24 D,1249.2766827682015
2019-01-05 01 D,1105.710381662024
2019-01-05 02 D,963.1099066723707
2019-01-05 03 D,899.2096764504568
2019-01-05 04 D,952.6082953234676
2019-01-05 05 D,1079.3337417810922
2019-01-05 06 D,1075.2645135716205
2019-01-05 07 D,1157.913732250192
2019-01-05 08 D,1347.7067411910225
2019-01-05 09 D,1432.7652462878334
2019-01-05 10 D,1430.1241474301921
2019-01-05 11 D,1392.938261915141
2019-01-05 12 D,1243.459851704676
2019-01-05 13 D,1087.1115943226675
2019-01-05 14 D,1044.8016004772119
2019-01-05 15 D,990.5993020569044
2019-01-05 16 D,990.5993020569044
2019-01-05 17 D,1036.381665501248
2019-01-05 18 D,1228.8237455632604
2019-01-05 19 D,1434.241017374151
2019-01-05 20 D,1459.0041718073935
2019-01-05 21 D,1381.4518651471155
2019-01-05 22 D,1307.5044479941591
2019-01-05 23 D,1218.3404798895476
2019-01-05 24 D,1151.4604881931873
2019-01-06 01 D,1075.161213819917
2019-01-06 02 D,929.8924849444791
2019-01-06 03 D,875.7931437593176
2019-01-06 04 D,938.9536878923683
2019-01-06 05 D,1001.3209752432053
2019-01-06 06 D,1000.7491409459325
2019-01-06 07 D,1080.208706265223
2019-01-06 08 D,1268.3499149095649
2019-01-06 09 D,1378.601426742114
2019-01-06 10 D,1400.16928814883
2019-01-06 11 D,1366.2126720250512
2019-01-06 12 D,1238.4394486447297
2019-01-06 13 D,1074.6447756047332
2019-01-06 14 D,1032.3347817592776
2019-01-06 15 D,1004.2003175146615
2019-01-06 16 D,983.6175735653534
2019-01-06 17 D,1019.3842346272122
2019-01-06 18 D,1243.4902300101785
2019-01-06 19 D,1450.7285750319145
2019-01-06 20 D,1488.9184672271717
2019-01-06 21 D,1427.053764229611
2019-01-06 22 D,1395.0457799081375
2019-01-06 23 D,1282.8602559160795
2019-01-06 24 D,1199.084736799513
2019-01-07 01 D,1038.5091824914418
2019-01-07 02 D,896.4973530463634
2019-01-07 03 D,863.3951685876441
2019-01-07 04 D,912.654630106911
2019-01-07 05 D,1071.6348431584997
2019-01-07 06 D,1078.1993495431811
2019-01-07 07 D,1217.3060355670764
2019-01-07 08 D,1474.103464386958
2019-01-07 09 D,1477.7740475902312
2019-01-07 10 D,1433.6230268503039
2019-01-07 11 D,1380.2203559435036
2019-01-07 12 D,1220.1815743163193
2019-01-07 13 D,1060.034116040509
2019-01-07 14 D,1017.7241221950532
2019-01-07 15 D,984.1045677240534
2019-01-07 16 D,984.1045677240534
2019-01-07 17 D,1024.1430523068407
2019-01-07 18 D,1233.7295199389396
2019-01-07 19 D,1483.8452749507169
2019-01-07 20 D,1504.1638251632442
2019-01-07 21 D,1489.6085873530021
2019-01-07 22 D,1433.1636756643416
2019-01-07 23 D,1313.9440990192322
2019-01-07 24 D,1208.4995442042894
2019-01-08 01 D,1075.016013327108
2019-01-08 02 D,924.3013760360403
2019-01-08 03 D,864.8219875622502
2019-01-08 04 D,918.7557557711388
2019-01-08 05 D,1013.5480058853296
2019-01-08 06 D,1020.1125122700115
2019-01-08 07 D,1181.484965350953
2019-01-08 08 D,1408.5515573514297
2019-01-08 09 D,1419.6789914172457
2019-01-08 10 D,1385.0190196938725
2019-01-08 11 D,1330.777694065519
2019-01-08 12 D,1203.5251689961067
2019-01-08 13 D,1055.4741859624096
2019-01-08 14 D,1021.4749040185478
2019-01-08 15 D,994.4035057915083
2019-01-08 16 D,987.8553495475479
2019-01-08 17 D,1034.4419903742955
2019-01-08 18 D,1252.0088200229798
2019-01-08 19 D,1491.707498252804
2019-01-08 20 D,1538.2568391533853
2019-01-08 21 D,1510.1747150984138
2019-01-08 22 D,1462.5066964550492
2019-01-08 23 D,1370.6552601990702
2019-01-08 24 D,1251.0537252815527
2019-01-09 01 D,1096.6162864354405
2019-01-09 02 D,952.1534176247108
2019-01-09 03 D,896.1744767052911
2019-01-09 04 D,989.4611320086266
2019-01-09 05 D,1114.1018926807772
2019-01-09 06 D,1120.6663990654586
2019-01-09 07 D,1324.6801133548975
2019-01-09 08 D,1538.6386033146866
2019-01-09 09 D,1561.7209833829706
2019-01-09 10 D,1523.443998514227
2019-01-09 11 D,1505.213599997875
2019-01-09 12 D,1288.9543121374293
2019-01-09 13 D,1134.4769263530518
2019-01-09 14 D,1106.8528269971964
2019-01-09 15 D,1074.466930688677
2019-01-09 16 D,1074.466930688677
2019-01-09 17 D,1122.8889004285809
2019-01-09 18 D,1383.9353474502689
2019-01-09 19 D,1604.7982627694344
2019-01-09 20 D,1637.4017810307066
2019-01-09 21 D,1614.956056527068
2019-01-09 22 D,1584.7595772109191
2019-01-09 23 D,1427.072876456057
2019-01-09 24 D,1318.7077308248593
2019-01-10 01 D,1165.1298012201446
2019-01-10 02 D,1021.2766875036586
2019-01-10 03 D,973.3880518459661
2019-01-10 04 D,1038.5788345993235
2019-01-10 05 D,1149.0244533694213
2019-01-10 06 D,1155.5889597541027
2019-01-10 07 D,1361.6451665190268
2019-01-10 08 D,1564.3466419343472
2019-01-10 09 D,1591.7675352395634
2019-01-10 10 D,1529.7402402688767
2019-01-10 11 D,1452.8875285967445
2019-01-10 12 D,1261.2896445716012
2019-01-10 13 D,1129.2915116415181
2019-01-10 14 D,1095.8303766336257
2019-01-10 15 D,1080.7631724433268
2019-01-10 16 D,1080.7631724433268
2019-01-10 17 D,1120.801657026114
2019-01-10 18 D,1363.561392332419
2019-01-10 19 D,1611.0945045240842
2019-01-10 20 D,1643.6980227853564
2019-01-10 21 D,1617.8700197281973
2019-01-10 22 D,1591.055818965569
2019-01-10 23 D,1456.3837285133031
2019-01-10 24 D,1380.9236820831468
2019-01-11 01 D,1167.0175683571842
2019-01-11 02 D,1023.1644546406983
2019-01-11 03 D,975.2758189830057
2019-01-11 04 D,1040.4666017363631
2019-01-11 05 D,1145.1336689330324
2019-01-11 06 D,1151.6981753177138
2019-01-11 07 D,1361.6451665190268
2019-01-11 08 D,1564.3466419343472
2019-01-11 09 D,1591.7675352395634
2019-01-11 10 D,1549.1520371338875
2019-01-11 11 D,1511.5098417525248
2019-01-11 12 D,1295.250553892079
2019-01-11 13 D,1140.7731681077016
2019-01-11 14 D,1103.4770901713819
2019-01-11 15 D,1080.7631724433268
2019-01-11 16 D,1080.7631724433268
2019-01-11 17 D,1120.801657026114
2019-01-11 18 D,1351.6416325913876
2019-01-11 19 D,1598.63219483433
2019-01-11 20 D,1610.8433293241926
2019-01-11 21 D,1584.6014882004688
2019-01-11 22 D,1552.2492992025032
2019-01-11 23 D,1409.7665782169615
2019-01-11 24 D,1319.8738759465737
2019-01-12 01 D,1181.6215688661985
2019-01-12 02 D,1039.6308489707892
2019-01-12 03 D,972.2301711945046
2019-01-12 04 D,1025.6287900675154
2019-01-12 05 D,1113.0013494306934
2019-01-12 06 D,1120.522874037319
2019-01-12 07 D,1266.0571013776532
2019-01-12 08 D,1460.6045567105239
2019-01-12 09 D,1535.5265408419236
2019-01-12 10 D,1523.6101660846828
2019-01-12 11 D,1466.8529421666606
2019-01-12 12 D,1319.2255653166721
2019-01-12 13 D,1164.7079941121756
2019-01-12 14 D,1119.8927721195475
2019-01-12 15 D,1065.7778821870552
2019-01-12 16 D,1065.7778821870552
2019-01-12 17 D,1101.9271540477148
2019-01-12 18 D,1323.799350116174
2019-01-12 19 D,1545.5681332256195
2019-01-12 20 D,1572.7241339381192
2019-01-12 21 D,1517.3559987650362
2019-01-12 22 D,1503.2606125553402
2019-01-12 23 D,1393.1479819483607
2019-01-12 24 D,1348.6218534403617
2019-01-13 01 D,1197.1886021048836
2019-01-13 02 D,1070.0384113484952
2019-01-13 03 D,1009.6873016829967
2019-01-13 04 D,1058.3762680765
2019-01-13 05 D,1132.529226916625
2019-01-13 06 D,1131.9573926193523
2019-01-13 07 D,1259.6940794652746
2019-01-13 08 D,1396.7699508795822
2019-01-13 09 D,1507.0214627121313
2019-01-13 10 D,1514.9560788272652
2019-01-13 11 D,1477.63848925756
2019-01-13 12 D,1341.2169818135312
2019-01-13 13 D,1181.4184522891746
2019-01-13 14 D,1128.7267254255578
2019-01-13 15 D,1080.0969257194483
2019-01-13 16 D,1080.0969257194483
2019-01-13 17 D,1115.8635867813073
2019-01-13 18 D,1345.2380883264912
2019-01-13 19 D,1536.4535158425238
2019-01-13 20 D,1565.6109354779148
2019-01-13 21 D,1515.4719952195037
2019-01-13 22 D,1463.1839131107781
2019-01-13 23 D,1389.458730122774
2019-01-13 24 D,1286.0588528646172
2019-01-14 01 D,1139.1123922691247
2019-01-14 02 D,1017.684011393771
2019-01-14 03 D,981.0813793806815
2019-01-14 04 D,1030.340840899948
2019-01-14 05 D,1169.9688290780077
2019-01-14 06 D,1176.5333354626891
2019-01-14 07 D,1378.525030148347
2019-01-14 08 D,1595.3792757590636
2019-01-14 09 D,1599.0498589623369
2019-01-14 10 D,1569.151400599425
2019-01-14 11 D,1494.2150916048836
2019-01-14 12 D,1293.6194879470672
2019-01-14 13 D,1171.7053407613346
2019-01-14 14 D,1106.843233549005
2019-01-14 15 D,1085.9220300080033
2019-01-14 16 D,1073.1428401883602
2019-01-14 17 D,1117.6498026891966
2019-01-14 18 D,1362.9768781217476
2019-01-14 19 D,1593.541576845346
2019-01-14 20 D,1609.7486855792808
2019-01-14 21 D,1607.2588004915224
2019-01-14 22 D,1533.9985428809448
2019-01-14 23 D,1442.1471066249658
2019-01-14 24 D,1291.9076316710891
2019-01-15 01 D,1114.2573706193716
2019-01-15 02 D,981.3401392296994
2019-01-15 03 D,924.7866910743985
2019-01-15 04 D,978.720459283287
2019-01-15 05 D,1081.258665894286
2019-01-15 06 D,1105.1096481291033
2019-01-15 07 D,1264.7589966599462
2019-01-15 08 D,1501.2393334551653
2019-01-15 09 D,1515.0464376238497
2019-01-15 10 D,1470.5879934021314
2019-01-15 11 D,1425.4731582337834
2019-01-15 12 D,1271.5836228368978
2019-01-15 13 D,1101.1427647091111
2019-01-15 14 D,1059.6077666465576
2019-01-15 15 D,1014.923872295324
2019-01-15 16 D,1007.775060374108
2019-01-15 17 D,1037.2879307810845
2019-01-15 18 D,1271.876304745364
2019-01-15 19 D,1530.9163591667168
2019-01-15 20 D,1564.0389623052833
2019-01-15 21 D,1566.2990704169583
2019-01-15 22 D,1493.0388128063807
2019-01-15 23 D,1381.140006241677
2019-01-15 24 D,1301.642695269751
2019-01-16 01 D,1142.4701746535009
2019-01-16 02 D,998.007305842771
2019-01-16 03 D,952.9994951085279
2019-01-16 04 D,1004.0073229989272
2019-01-16 05 D,1089.4120766165436
2019-01-16 06 D,1095.976583001225
2019-01-16 07 D,1257.1868968787091
2019-01-16 08 D,1474.2074319329945
2019-01-16 09 D,1477.8780151362678
2019-01-16 10 D,1439.1023572439715
2019-01-16 11 D,1404.7715015041813
2019-01-16 12 D,1278.9225177507467
2019-01-16 13 D,1139.1822466186436
2019-01-16 14 D,1087.3538487041137
2019-01-16 15 D,1063.2526983021878
2019-01-16 16 D,1052.3030459365643
2019-01-16 17 D,1103.2911828849751
2019-01-16 18 D,1302.9071208882358
2019-01-16 19 D,1539.7297109278868
2019-01-16 20 D,1586.2700615682693
