일자|시간|구분,공급량
2019-02-19 20 D,1592.4128
2019-02-19 21 D,1586.0087
2019-02-19 22 D,1561.937
2019-02-19 23 D,1431.4391
2019-02-19 24 D,1318.2505
2019-02-20 01 D,1256.8794
2019-02-20 02 D,1099.3461
2019-02-20 03 D,1014.9295
2019-02-20 04 D,1081.963
2019-02-20 05 D,1191.3519
2019-02-20 06 D,1233.232
2019-02-20 07 D,1404.9785
2019-02-20 08 D,1663.1272
2019-02-20 09 D,1680.3401
2019-02-20 10 D,1553.1837
2019-02-20 11 D,1499.0765
2019-02-20 12 D,1336.5294
2019-02-20 13 D,1210.0488
2019-02-20 14 D,1161.4354
2019-02-20 15 D,1091.1335
2019-02-20 16 D,1080.7937
2019-02-20 17 D,1115.623
2019-02-20 18 D,1298.8384
2019-02-20 19 D,1545.9869
2019-02-20 20 D,1631.19
2019-02-20 21 D,1603.9763
2019-02-20 22 D,1578.3099
2019-02-20 23 D,1463.2026
2019-02-20 24 D,1361.6787
2019-02-21 01 D,1211.0891
2019-02-21 02 D,1062.5825
2019-02-21 03 D,973.96985
2019-02-21 04 D,1048.985
2019-02-21 05 D,1161.281
2019-02-21 06 D,1205.9467
2019-02-21 07 D,1378.7733
2019-02-21 08 D,1637.8876
2019-02-21 09 D,1643.3097
2019-02-21 10 D,1518.1042
2019-02-21 11 D,1461.9613
2019-02-21 12 D,1296.7693
2019-02-21 13 D,1164.2384
2019-02-21 14 D,1122.5323
2019-02-21 15 D,1070.5397
2019-02-21 16 D,1019.24963
2019-02-21 17 D,1071.9825
2019-02-21 18 D,1257.4144
2019-02-21 19 D,1511.6825
2019-02-21 20 D,1592.8607
2019-02-21 21 D,1583.9458
2019-02-21 22 D,1551.2902
2019-02-21 23 D,1441.2104
2019-02-21 24 D,1331.0657
2019-02-22 01 D,1147.4502
2019-02-22 02 D,992.4501
2019-02-22 03 D,908.90686
2019-02-22 04 D,974.8496
2019-02-22 05 D,1087.3328
2019-02-22 06 D,1126.9501
2019-02-22 07 D,1306.2285
2019-02-22 08 D,1560.601
2019-02-22 09 D,1565.9805
2019-02-22 10 D,1450.3099
2019-02-22 11 D,1396.3812
2019-02-22 12 D,1252.6456
2019-02-22 13 D,1116.8958
2019-02-22 14 D,1065.6583
2019-02-22 15 D,1005.7128
2019-02-22 16 D,977.09155
2019-02-22 17 D,1037.0564
2019-02-22 18 D,1201.4304
2019-02-22 19 D,1437.821
2019-02-22 20 D,1508.2997
2019-02-22 21 D,1484.3246
2019-02-22 22 D,1436.6628
2019-02-22 23 D,1332.2554
2019-02-22 24 D,1229.169
2019-02-23 01 D,1193.0435
2019-02-23 02 D,1050.8488
2019-02-23 03 D,958.15796
2019-02-23 04 D,1009.71295
2019-02-23 05 D,1106.7126
2019-02-23 06 D,1126.1116
2019-02-23 07 D,1219.6729
2019-02-23 08 D,1356.4182
2019-02-23 09 D,1445.6992
2019-02-23 10 D,1459.0852
2019-02-23 11 D,1439.8551
2019-02-23 12 D,1266.1906
2019-02-23 13 D,1135.7319
2019-02-23 14 D,1085.1736
2019-02-23 15 D,1044.559
2019-02-23 16 D,1021.98035
2019-02-23 17 D,1055.2417
2019-02-23 18 D,1228.112
2019-02-23 19 D,1443.9431
2019-02-23 20 D,1476.9497
2019-02-23 21 D,1437.5682
2019-02-23 22 D,1373.7516
2019-02-23 23 D,1294.38
2019-02-23 24 D,1226.2266
2019-02-24 01 D,1025.5618
2019-02-24 02 D,898.1311
2019-02-24 03 D,807.4711
2019-02-24 04 D,874.278
2019-02-24 05 D,948.3861
2019-02-24 06 D,955.8336
2019-02-24 07 D,1004.2652
2019-02-24 08 D,1157.8951
2019-02-24 09 D,1299.4839
2019-02-24 10 D,1283.1711
2019-02-24 11 D,1224.7369
2019-02-24 12 D,1131.6656
2019-02-24 13 D,1002.61694
2019-02-24 14 D,954.6931
2019-02-24 15 D,915.3432
2019-02-24 16 D,903.85657
2019-02-24 17 D,951.7509
2019-02-24 18 D,1135.9125
2019-02-24 19 D,1359.7114
2019-02-24 20 D,1408.0994
2019-02-24 21 D,1336.9211
2019-02-24 22 D,1284.9025
2019-02-24 23 D,1182.7517
2019-02-24 24 D,1098.2206
2019-02-25 01 D,967.874
2019-02-25 02 D,813.7266
2019-02-25 03 D,747.73584
2019-02-25 04 D,817.2011
2019-02-25 05 D,934.54047
2019-02-25 06 D,982.61786
2019-02-25 07 D,1181.926
2019-02-25 08 D,1419.1698
2019-02-25 09 D,1431.9459
2019-02-25 10 D,1338.8127
2019-02-25 11 D,1291.3759
2019-02-25 12 D,1120.7273
2019-02-25 13 D,995.15454
2019-02-25 14 D,951.8543
2019-02-25 15 D,896.84216
2019-02-25 16 D,871.5783
2019-02-25 17 D,910.94617
2019-02-25 18 D,1069.9348
2019-02-25 19 D,1306.8181
2019-02-25 20 D,1382.4902
2019-02-25 21 D,1364.1686
2019-02-25 22 D,1337.3563
2019-02-25 23 D,1209.8954
2019-02-25 24 D,1097.9402
2019-02-26 01 D,981.8114
2019-02-26 02 D,855.3177
2019-02-26 03 D,744.9071
2019-02-26 04 D,826.57306
2019-02-26 05 D,937.4005
2019-02-26 06 D,981.43207
2019-02-26 07 D,1151.114
2019-02-26 08 D,1407.2623
2019-02-26 09 D,1428.9564
2019-02-26 10 D,1300.7083
2019-02-26 11 D,1247.67
2019-02-26 12 D,1095.3463
2019-02-26 13 D,973.55835
2019-02-26 14 D,926.6535
2019-02-26 15 D,862.5725
2019-02-26 16 D,836.44196
2019-02-26 17 D,889.2463
2019-02-26 18 D,1062.2214
2019-02-26 19 D,1297.8712
2019-02-26 20 D,1369.6743
2019-02-26 21 D,1369.2659
2019-02-26 22 D,1351.2427
2019-02-26 23 D,1218.336
2019-02-26 24 D,1101.965
2019-02-27 01 D,981.2611
2019-02-27 02 D,825.33984
2019-02-27 03 D,741.2085
2019-02-27 04 D,807.49316
2019-02-27 05 D,917.00604
2019-02-27 06 D,961.7876
2019-02-27 07 D,1132.5511
2019-02-27 08 D,1386.0704
2019-02-27 09 D,1406.7511
2019-02-27 10 D,1288.5669
2019-02-27 11 D,1228.4977
2019-02-27 12 D,1058.3778
2019-02-27 13 D,931.89764
2019-02-27 14 D,884.6954
2019-02-27 15 D,823.71124
2019-02-27 16 D,806.6799
2019-02-27 17 D,838.0551
2019-02-27 18 D,1013.9888
2019-02-27 19 D,1251.9287
2019-02-27 20 D,1327.0298
2019-02-27 21 D,1320.6803
2019-02-27 22 D,1301.0624
2019-02-27 23 D,1189.1965
2019-02-27 24 D,1084.1624
2019-02-28 01 D,917.44775
2019-02-28 02 D,770.5529
2019-02-28 03 D,683.3759
2019-02-28 04 D,758.39154
2019-02-28 05 D,857.5534
2019-02-28 06 D,903.59576
2019-02-28 07 D,1075.9825
2019-02-28 08 D,1330.6903
2019-02-28 09 D,1337.6768
2019-02-28 10 D,1215.8616
2019-02-28 11 D,1153.71
2019-02-28 12 D,977.7221
2019-02-28 13 D,844.5945
2019-02-28 14 D,804.0201
2019-02-28 15 D,747.16034
2019-02-28 16 D,733.4011
2019-02-28 17 D,784.53815
2019-02-28 18 D,933.20404
2019-02-28 19 D,1170.1182
2019-02-28 20 D,1250.1086
2019-02-28 21 D,1217.6929
2019-02-28 22 D,1191.0857
2019-02-28 23 D,1098.3584
2019-02-28 24 D,985.1676
2019-03-01 01 D,889.267
2019-03-01 02 D,754.07117
2019-03-01 03 D,689.8418
2019-03-01 04 D,759.46124
2019-03-01 05 D,822.4746
2019-03-01 06 D,854.8209
2019-03-01 07 D,954.38324
2019-03-01 08 D,1166.6301
2019-03-01 09 D,1192.9585
2019-03-01 10 D,1241.1964
2019-03-01 11 D,1200.7335
2019-03-01 12 D,1078.3093
2019-03-01 13 D,969.35236
2019-03-01 14 D,944.11127
2019-03-01 15 D,897.11755
2019-03-01 16 D,892.6435
2019-03-01 17 D,915.95483
2019-03-01 18 D,1066.5358
2019-03-01 19 D,1283.0459
2019-03-01 20 D,1346.9326
2019-03-01 21 D,1325.3132
2019-03-01 22 D,1245.3284
2019-03-01 23 D,1183.9342
2019-03-01 24 D,1059.8246
2019-03-02 01 D,1051.5487
2019-03-02 02 D,935.8837
2019-03-02 03 D,857.0187
2019-03-02 04 D,921.539
2019-03-02 05 D,979.7898
2019-03-02 06 D,986.8365
2019-03-02 07 D,1084.8245
2019-03-02 08 D,1301.6368
2019-03-02 09 D,1361.7974
2019-03-02 10 D,1344.526
2019-03-02 11 D,1312.5471
2019-03-02 12 D,1168.6731
2019-03-02 13 D,1047.1937
2019-03-02 14 D,995.4028
2019-03-02 15 D,937.4641
2019-03-02 16 D,923.8797
2019-03-02 17 D,928.5315
2019-03-02 18 D,1084.7384
2019-03-02 19 D,1308.3223
2019-03-02 20 D,1318.9296
2019-03-02 21 D,1275.3556
2019-03-02 22 D,1219.0186
2019-03-02 23 D,1170.9703
2019-03-02 24 D,1066.2662
2019-03-03 01 D,962.3678
2019-03-03 02 D,840.26215
2019-03-03 03 D,781.5206
2019-03-03 04 D,839.9143
2019-03-03 05 D,899.48676
2019-03-03 06 D,883.7383
2019-03-03 07 D,971.30115
2019-03-03 08 D,1088.9012
2019-03-03 09 D,1175.1914
2019-03-03 10 D,1219.0813
2019-03-03 11 D,1175.9178
2019-03-03 12 D,1066.2943
2019-03-03 13 D,949.7013
2019-03-03 14 D,902.9567
2019-03-03 15 D,837.2352
2019-03-03 16 D,832.26135
2019-03-03 17 D,855.7774
2019-03-03 18 D,1020.73004
2019-03-03 19 D,1227.682
2019-03-03 20 D,1295.403
2019-03-03 21 D,1267.2458
2019-03-03 22 D,1207.426
2019-03-03 23 D,1132.1969
2019-03-03 24 D,1027.5808
2019-03-04 01 D,908.3493
2019-03-04 02 D,779.9223
2019-03-04 03 D,741.0809
2019-03-04 04 D,821.80774
2019-03-04 05 D,922.0861
2019-03-04 06 D,981.3462
2019-03-04 07 D,1206.68
2019-03-04 08 D,1482.3577
2019-03-04 09 D,1367.3059
2019-03-04 10 D,1248.6161
2019-03-04 11 D,1182.2169
2019-03-04 12 D,1051.4851
2019-03-04 13 D,935.98645
2019-03-04 14 D,904.9354
2019-03-04 15 D,838.6499
2019-03-04 16 D,811.40106
2019-03-04 17 D,831.8277
2019-03-04 18 D,979.1035
2019-03-04 19 D,1198.9878
2019-03-04 20 D,1343.203
2019-03-04 21 D,1329.7451
2019-03-04 22 D,1292.5258
2019-03-04 23 D,1185.0259
2019-03-04 24 D,1068.3944
2019-03-05 01 D,931.9701
2019-03-05 02 D,794.3345
2019-03-05 03 D,739.0511
2019-03-05 04 D,816.6192
2019-03-05 05 D,906.1105
2019-03-05 06 D,943.5422
2019-03-05 07 D,1175.0919
2019-03-05 08 D,1490.2002
2019-03-05 09 D,1365.6353
2019-03-05 10 D,1240.6123
2019-03-05 11 D,1195.2094
2019-03-05 12 D,1064.9937
2019-03-05 13 D,949.25757
2019-03-05 14 D,915.0195
2019-03-05 15 D,852.4285
2019-03-05 16 D,846.68866
2019-03-05 17 D,869.01715
2019-03-05 18 D,1027.9576
2019-03-05 19 D,1251.0155
2019-03-05 20 D,1365.6704
2019-03-05 21 D,1355.9833
2019-03-05 22 D,1322.9668
2019-03-05 23 D,1212.447
2019-03-05 24 D,1107.56
2019-03-06 01 D,905.88513
2019-03-06 02 D,772.48694
2019-03-06 03 D,713.58124
2019-03-06 04 D,784.5102
2019-03-06 05 D,871.9079
2019-03-06 06 D,914.3654
2019-03-06 07 D,1151.1942
2019-03-06 08 D,1439.0182
2019-03-06 09 D,1327.974
2019-03-06 10 D,1198.3928
2019-03-06 11 D,1149.0933
2019-03-06 12 D,1008.96765
2019-03-06 13 D,892.5545
2019-03-06 14 D,859.0641
2019-03-06 15 D,797.1856
2019-03-06 16 D,784.3007
2019-03-06 17 D,799.1242
2019-03-06 18 D,958.79095
2019-03-06 19 D,1187.3063
2019-03-06 20 D,1303.0054
2019-03-06 21 D,1289.529
2019-03-06 22 D,1249.976
2019-03-06 23 D,1188.2179
2019-03-06 24 D,1061.2212
2019-03-07 01 D,895.97723
2019-03-07 02 D,763.76666
2019-03-07 03 D,700.5073
2019-03-07 04 D,777.6923
2019-03-07 05 D,865.5439
2019-03-07 06 D,904.5059
2019-03-07 07 D,1137.1725
2019-03-07 08 D,1432.9734
2019-03-07 09 D,1312.1986
2019-03-07 10 D,1191.0437
2019-03-07 11 D,1141.7642
2019-03-07 12 D,1010.93915
2019-03-07 13 D,894.18097
2019-03-07 14 D,860.08514
2019-03-07 15 D,798.627
2019-03-07 16 D,777.5287
2019-03-07 17 D,793.1091
2019-03-07 18 D,944.7178
2019-03-07 19 D,1175.6731
2019-03-07 20 D,1311.4995
2019-03-07 21 D,1297.9421
2019-03-07 22 D,1262.8708
2019-03-07 23 D,1150.0844
2019-03-07 24 D,1066.0715
2019-03-08 01 D,858.3633
2019-03-08 02 D,719.8867
2019-03-08 03 D,660.8461
2019-03-08 04 D,732.7178
2019-03-08 05 D,824.4737
2019-03-08 06 D,863.82947
2019-03-08 07 D,1100.9509
2019-03-08 08 D,1392.1802
2019-03-08 09 D,1287.5077
2019-03-08 10 D,1163.7649
2019-03-08 11 D,1103.6781
2019-03-08 12 D,971.3847
2019-03-08 13 D,859.9767
2019-03-08 14 D,824.76984
2019-03-08 15 D,758.5417
2019-03-08 16 D,735.4748
2019-03-08 17 D,748.2272
2019-03-08 18 D,894.80084
2019-03-08 19 D,1103.9357
2019-03-08 20 D,1210.7214
2019-03-08 21 D,1198.9525
2019-03-08 22 D,1154.4363
2019-03-08 23 D,1082.7449
2019-03-08 24 D,988.1858
2019-03-09 01 D,774.75256
2019-03-09 02 D,658.14014
2019-03-09 03 D,578.5586
2019-03-09 04 D,645.9503
2019-03-09 05 D,703.8588
2019-03-09 06 D,716.2692
2019-03-09 07 D,819.6325
2019-03-09 08 D,1038.8406
2019-03-09 09 D,1072.7217
2019-03-09 10 D,1045.2129
2019-03-09 11 D,1013.60736
2019-03-09 12 D,887.55853
2019-03-09 13 D,760.75726
2019-03-09 14 D,720.46967
2019-03-09 15 D,662.70337
2019-03-09 16 D,649.5425
2019-03-09 17 D,654.1943
2019-03-09 18 D,794.12726
2019-03-09 19 D,1010.51904
2019-03-09 20 D,1040.5504
2019-03-09 21 D,957.8502
2019-03-09 22 D,901.513
2019-03-09 23 D,838.6898
2019-03-09 24 D,768.58246
2019-03-10 01 D,797.32904
2019-03-10 02 D,674.6161
2019-03-10 03 D,615.8821
2019-03-10 04 D,677.1472
2019-03-10 05 D,731.94055
2019-03-10 06 D,742.28656
2019-03-10 07 D,852.30634
2019-03-10 08 D,992.61237
2019-03-10 09 D,1085.0898
2019-03-10 10 D,1108.968
2019-03-10 11 D,1071.1594
2019-03-10 12 D,965.9493
2019-03-10 13 D,849.5189
2019-03-10 14 D,812.05316
2019-03-10 15 D,746.1576
2019-03-10 16 D,742.92505
2019-03-10 17 D,766.7628
2019-03-10 18 D,928.78705
2019-03-10 19 D,1147.9138
2019-03-10 20 D,1234.8678
2019-03-10 21 D,1220.0286
2019-03-10 22 D,1160.2087
2019-03-10 23 D,1031.8193
2019-03-10 24 D,950.378
2019-03-11 01 D,839.6102
2019-03-11 02 D,712.50214
2019-03-11 03 D,673.8392
2019-03-11 04 D,754.56604
2019-03-11 05 D,854.8444
2019-03-11 06 D,917.07385
2019-03-11 07 D,1180.2065
2019-03-11 08 D,1459.6919
2019-03-11 09 D,1338.2085
2019-03-11 10 D,1213.9994
2019-03-11 11 D,1147.7365
2019-03-11 12 D,1014.8331
2019-03-11 13 D,899.9998
2019-03-11 14 D,868.087
2019-03-11 15 D,801.62726
2019-03-11 16 D,776.6959
2019-03-11 17 D,797.4443
2019-03-11 18 D,941.7908
2019-03-11 19 D,1139.8093
2019-03-11 20 D,1278.8284
2019-03-11 21 D,1270.6366
2019-03-11 22 D,1233.4172
2019-03-11 23 D,1132.7115
2019-03-11 24 D,1016.2487
2019-03-12 01 D,858.22217
2019-03-12 02 D,720.3714
2019-03-12 03 D,665.26654
2019-03-12 04 D,744.71844
2019-03-12 05 D,834.2097
2019-03-12 06 D,872.49854
2019-03-12 07 D,1104.1733
2019-03-12 08 D,1401.7026
2019-03-12 09 D,1277.1744
2019-03-12 10 D,1140.1744
2019-03-12 11 D,1077.975
2019-03-12 12 D,953.4055
2019-03-12 13 D,838.3346
2019-03-12 14 D,803.2347
2019-03-12 15 D,745.369
2019-03-12 16 D,715.40436
2019-03-12 17 D,738.05457
2019-03-12 18 D,889.5827
2019-03-12 19 D,1086.0917
2019-03-12 20 D,1183.4547
2019-03-12 21 D,1179.228
2019-03-12 22 D,1146.2115
2019-03-12 23 D,1038.4944
2019-03-12 24 D,943.6056
2019-03-13 01 D,821.0698
2019-03-13 02 D,687.4895
2019-03-13 03 D,628.7623
2019-03-13 04 D,701.575
2019-03-13 05 D,788.9727
2019-03-13 06 D,832.3151
2019-03-13 07 D,1067.0001
2019-03-13 08 D,1348.646
2019-03-13 09 D,1237.6387
2019-03-13 10 D,1111.7815
2019-03-13 11 D,1064.4905
2019-03-13 12 D,920.34674
2019-03-13 13 D,819.57245
2019-03-13 14 D,785.2201
2019-03-13 15 D,729.75336
2019-03-13 16 D,714.93176
2019-03-13 17 D,730.07697
2019-03-13 18 D,881.86053
2019-03-13 19 D,1081.3845
2019-03-13 20 D,1253.2516
2019-03-13 21 D,1246.4338
2019-03-13 22 D,1205.1461
2019-03-13 23 D,1071.2769
2019-03-13 24 D,981.09875
2019-03-14 01 D,829.19116
2019-03-14 02 D,691.9584
2019-03-14 03 D,628.87744
2019-03-14 04 D,706.31354
2019-03-14 05 D,794.1651
2019-03-14 06 D,833.37714
2019-03-14 07 D,1060.886
2019-03-14 08 D,1348.6035
2019-03-14 09 D,1227.8655
2019-03-14 10 D,1109.5103
2019-03-14 11 D,1062.5756
2019-03-14 12 D,919.0298
2019-03-14 13 D,825.8573
2019-03-14 14 D,790.89966
2019-03-14 15 D,734.5131
2019-03-14 16 D,714.6968
2019-03-14 17 D,730.5989
2019-03-14 18 D,867.9784
2019-03-14 19 D,1092.6167
2019-03-14 20 D,1226.7673
2019-03-14 21 D,1217.9518
2019-03-14 22 D,1175.3156
2019-03-14 23 D,1091.1354
2019-03-14 24 D,1003.3992
2019-03-15 01 D,858.86017
2019-03-15 02 D,721.4697
2019-03-15 03 D,662.60754
2019-03-15 04 D,736.363
2019-03-15 05 D,828.1189
2019-03-15 06 D,866.95447
2019-03-15 07 D,1095.1978
2019-03-15 08 D,1359.4209
2019-03-15 09 D,1245.8385
2019-03-15 10 D,1114.5831
2019-03-15 11 D,1057.9917
2019-03-15 12 D,911.889
2019-03-15 13 D,824.9622
2019-03-15 14 D,789.7554
2019-03-15 15 D,728.4266
2019-03-15 16 D,703.3204
2019-03-15 17 D,716.3945
2019-03-15 18 D,848.739
2019-03-15 19 D,1038.8236
2019-03-15 20 D,1158.6793
2019-03-15 21 D,1151.6522
2019-03-15 22 D,1101.3057
2019-03-15 23 D,1040.7783
2019-03-15 24 D,955.988
2019-03-16 01 D,834.285
2019-03-16 02 D,718.41833
2019-03-16 03 D,643.6796
2019-03-16 04 D,711.0714
2019-03-16 05 D,768.9799
2019-03-16 06 D,781.2077
2019-03-16 07 D,879.3664
2019-03-16 08 D,1072.9979
2019-03-16 09 D,1099.9952
2019-03-16 10 D,1064.4265
2019-03-16 11 D,1026.7574
2019-03-16 12 D,887.3331
2019-03-16 13 D,785.6292
2019-03-16 14 D,745.8318
2019-03-16 15 D,692.96484
2019-03-16 16 D,676.61926
2019-03-16 17 D,686.4249
2019-03-16 18 D,812.1288
2019-03-16 19 D,997.93665
2019-03-16 20 D,1038.4269
2019-03-16 21 D,1007.5918
2019-03-16 22 D,943.6898
2019-03-16 23 D,893.4303
2019-03-16 24 D,824.3968
2019-03-17 01 D,764.0417
2019-03-17 02 D,629.2812
2019-03-17 03 D,572.13885
2019-03-17 04 D,636.23004
2019-03-17 05 D,704.6897
2019-03-17 06 D,679.8886
2019-03-17 07 D,773.1147
2019-03-17 08 D,876.7075
2019-03-17 09 D,977.858
2019-03-17 10 D,996.81055
2019-03-17 11 D,967.7727
2019-03-17 12 D,836.6967
2019-03-17 13 D,744.5854
2019-03-17 14 D,707.6098
2019-03-17 15 D,646.6136
2019-03-17 16 D,640.17303
2019-03-17 17 D,664.0108
2019-03-17 18 D,806.99756
2019-03-17 19 D,994.2982
2019-03-17 20 D,1065.2725
2019-03-17 21 D,1036.9222
2019-03-17 22 D,976.138
2019-03-17 23 D,886.58044
2019-03-17 24 D,802.0545
2019-03-18 01 D,607.3864
2019-03-18 02 D,497.40585
2019-03-18 03 D,458.7427
2019-03-18 04 D,528.993
2019-03-18 05 D,623.6968
2019-03-18 06 D,682.34467
2019-03-18 07 D,934.22723
2019-03-18 08 D,1207.4318
2019-03-18 09 D,1063.6473
2019-03-18 10 D,957.739
2019-03-18 11 D,924.8628
2019-03-18 12 D,801.1858
2019-03-18 13 D,712.4244
2019-03-18 14 D,681.8636
2019-03-18 15 D,620.3032
2019-03-18 16 D,611.11926
2019-03-18 17 D,631.8676
2019-03-18 18 D,767.012
2019-03-18 19 D,966.72723
2019-03-18 20 D,1115.5343
2019-03-18 21 D,1102.949
2019-03-18 22 D,1064.7649
2019-03-18 23 D,958.11786
2019-03-18 24 D,851.4237
2019-03-19 01 D,745.6953
2019-03-19 02 D,609.83356
2019-03-19 03 D,554.7286
2019-03-19 04 D,623.70374
2019-03-19 05 D,711.08374
2019-03-19 06 D,747.4372
2019-03-19 07 D,973.8298
2019-03-19 08 D,1257.3663
2019-03-19 09 D,1116.5646
2019-03-19 10 D,1016.1765
2019-03-19 11 D,985.0577
2019-03-19 12 D,862.69946
2019-03-19 13 D,771.4444
2019-03-19 14 D,736.3445
2019-03-19 15 D,678.4788
2019-03-19 16 D,663.5986
2019-03-19 17 D,691.9835
2019-03-19 18 D,836.7085
2019-03-19 19 D,1038.1968
2019-03-19 20 D,1156.7489
2019-03-19 21 D,1136.0006
2019-03-19 22 D,1102.0192
2019-03-19 23 D,984.88245
2019-03-19 24 D,887.7454
2019-03-20 01 D,774.46387
2019-03-20 02 D,641.7223
2019-03-20 03 D,587.095
2019-03-20 04 D,649.43085
2019-03-20 05 D,734.7173
2019-03-20 06 D,774.5308
2019-03-20 07 D,1002.4816
2019-03-20 08 D,1276.5323
2019-03-20 09 D,1159.7736
2019-03-20 10 D,1069.2805
2019-03-20 11 D,1042.5804
2019-03-20 12 D,921.7629
2019-03-20 13 D,830.33105
2019-03-20 14 D,795.9788
2019-03-20 15 D,722.8379
2019-03-20 16 D,720.7012
2019-03-20 17 D,736.38043
2019-03-20 18 D,881.36084
2019-03-20 19 D,1074.3907
2019-03-20 20 D,1235.2715
2019-03-20 21 D,1233.4601
2019-03-20 22 D,1177.2277
2019-03-20 23 D,1089.5402
2019-03-20 24 D,999.1973
2019-03-21 01 D,949.3163
2019-03-21 02 D,814.3296
2019-03-21 03 D,755.34845
2019-03-21 04 D,821.5113
2019-03-21 05 D,915.8361
2019-03-21 06 D,952.1542
2019-03-21 07 D,1180.4596
2019-03-21 08 D,1431.3434
2019-03-21 09 D,1272.3986
2019-03-21 10 D,1151.2213
2019-03-21 11 D,1122.9374
2019-03-21 12 D,989.5264
2019-03-21 13 D,897.2503
2019-03-21 14 D,862.29266
2019-03-21 15 D,802.52637
2019-03-21 16 D,734.43
2019-03-21 17 D,749.81055
2019-03-21 18 D,887.20355
2019-03-21 19 D,1087.8286
2019-03-21 20 D,1217.3196
2019-03-21 21 D,1213.5104
2019-03-21 22 D,1177.4746
2019-03-21 23 D,1097.5302
2019-03-21 24 D,1009.6289
2019-03-22 01 D,896.1873
2019-03-22 02 D,760.64307
2019-03-22 03 D,709.06854
2019-03-22 04 D,768.363
2019-03-22 05 D,866.32184
2019-03-22 06 D,903.0336
2019-03-22 07 D,1132.0729
2019-03-22 08 D,1368.7069
2019-03-22 09 D,1251.7582
2019-03-22 10 D,1145.901
2019-03-22 11 D,1107.9608
2019-03-22 12 D,973.3866
2019-03-22 13 D,886.4597
2019-03-22 14 D,851.253
2019-03-22 15 D,780.07263
2019-03-22 16 D,759.40515
2019-03-22 17 D,773.65314
2019-03-22 18 D,906.01117
2019-03-22 19 D,1093.7003
2019-03-22 20 D,1215.2865
2019-03-22 21 D,1207.8618
2019-03-22 22 D,1161.1346
2019-03-22 23 D,1104.3989
2019-03-22 24 D,1020.3882
2019-03-23 01 D,863.3844
2019-03-23 02 D,749.2963
2019-03-23 03 D,677.74536
2019-03-23 04 D,730.6761
2019-03-23 05 D,798.6847
2019-03-23 06 D,807.01056
2019-03-23 07 D,908.7395
2019-03-23 08 D,1063.9873
2019-03-23 09 D,1077.8031
2019-03-23 10 D,1068.767
2019-03-23 11 D,1051.6921
2019-03-23 12 D,917.9956
2019-03-23 13 D,816.29175
2019-03-23 14 D,776.5533
2019-03-23 15 D,725.21606
2019-03-23 16 D,712.7352
2019-03-23 17 D,714.8454
2019-03-23 18 D,840.5626
2019-03-23 19 D,1029.7076
2019-03-23 20 D,1072.9683
2019-03-23 21 D,1037.7113
2019-03-23 22 D,980.4102
2019-03-23 23 D,933.62805
2019-03-23 24 D,863.71545
2019-03-24 01 D,768.595
2019-03-24 02 D,648.6546
2019-03-24 03 D,594.7
2019-03-24 04 D,650.56866
2019-03-24 05 D,705.79895
2019-03-24 06 D,670.0178
2019-03-24 07 D,760.8577
2019-03-24 08 D,866.57245
2019-03-24 09 D,965.256
2019-03-24 10 D,991.3084
2019-03-24 11 D,963.1017
2019-03-24 12 D,840.1379
2019-03-24 13 D,748.02655
2019-03-24 14 D,711.1099
2019-03-24 15 D,651.6435
2019-03-24 16 D,644.71014
2019-03-24 17 D,668.03864
2019-03-24 18 D,809.73895
2019-03-24 19 D,1000.37714
2019-03-24 20 D,1076.8029
2019-03-24 21 D,1070.4818
2019-03-24 22 D,1009.6973
2019-03-24 23 D,945.62244
2019-03-24 24 D,869.2573
2019-03-25 01 D,768.9316
2019-03-25 02 D,650.12805
2019-03-25 03 D,614.0576
2019-03-25 04 D,680.32336
2019-03-25 05 D,793.7667
2019-03-25 06 D,849.5438
2019-03-25 07 D,1096.4917
2019-03-25 08 D,1338.718
2019-03-25 09 D,1191.5283
2019-03-25 10 D,1065.2161
2019-03-25 11 D,1033.241
2019-03-25 12 D,906.8532
2019-03-25 13 D,815.5182
2019-03-25 14 D,785.01636
2019-03-25 15 D,724.9858
2019-03-25 16 D,698.06537
2019-03-25 17 D,718.30444
2019-03-25 18 D,842.4094
2019-03-25 19 D,1045.4617
2019-03-25 20 D,1203.1755
2019-03-25 21 D,1187.5045
2019-03-25 22 D,1139.0417
2019-03-25 23 D,1047.028
2019-03-25 24 D,962.68805
2019-03-26 01 D,826.62427
2019-03-26 02 D,686.16296
2019-03-26 03 D,634.53094
2019-03-26 04 D,699.52185
2019-03-26 05 D,802.58905
2019-03-26 06 D,834.3175
2019-03-26 07 D,1058.4473
2019-03-26 08 D,1318.6597
2019-03-26 09 D,1161.9563
2019-03-26 10 D,1039.4314
2019-03-26 11 D,1008.5943
2019-03-26 12 D,886.4954
2019-03-26 13 D,795.2405
2019-03-26 14 D,761.55145
2019-03-26 15 D,705.2157
2019-03-26 16 D,688.7391
2019-03-26 17 D,712.9945
2019-03-26 18 D,852.16437
2019-03-26 19 D,1053.0809
2019-03-26 20 D,1167.0686
2019-03-26 21 D,1150.8019
2019-03-26 22 D,1106.5419
2019-03-26 23 D,1006.7111
2019-03-26 24 D,916.137
2019-03-27 01 D,760.0461
2019-03-27 02 D,623.07513
2019-03-27 03 D,571.92096
2019-03-27 04 D,630.31946
2019-03-27 05 D,731.2931
2019-03-27 06 D,771.47156
2019-03-27 07 D,999.7317
2019-03-27 08 D,1218.9746
